unique_id,model_version,window,cutoff,ds,lead,yhat,y
CA-SC-10-B-67-BK-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,3.9020184318885507,3
CA-SC-10-B-67-BK-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,3.9020184318885507,4
CA-SC-10-B-67-BK-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,3.9251988800689483,4
CA-SC-10-B-67-BK-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,4.001548864625735,4
CA-SC-10-B-67-BK-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,4.009579770567289,6
CA-SC-10-B-67-BK-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,4.232334202265471,3
CA-SC-10-B-67-BK-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,4.222444021108374,2
CA-SC-10-B-67-BK-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,4.202028294397901,1
CA-SC-10-B-67-BK-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,4.202028294397901,3
CA-SC-10-B-67-BK-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,4.570115962590231,2
CA-SC-10-B-71-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,1.4750355909728896,2
CA-SC-10-B-71-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,1.5521465478418646,4
CA-SC-10-B-71-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,1.2039139801620307,4
CA-SC-10-B-71-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,1.2214712816554887,6
CA-SC-10-B-71-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,1.2907238598185198,1
CA-SC-10-B-71-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,1.3264207289353458,2
CA-SC-10-B-71-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,1.4297376907800974,4
CA-SC-10-B-71-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,1.4720785749669085,2
CA-SC-10-B-71-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,1.4960592280326905,3
CA-SC-10-B-71-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,1.5403884307994438,5
CA-SC-10-B-71-BK-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,4.068011300793772,4
CA-SC-10-B-71-BK-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,4.068011300793772,6
CA-SC-10-B-71-BK-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,4.063853316111471,3
CA-SC-10-B-71-BK-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,4.063853316111471,6
CA-SC-10-B-71-BK-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,4.065143927611207,10
CA-SC-10-B-71-BK-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,4.290985256922941,3
CA-SC-10-B-71-BK-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,4.281733442749139,1
CA-SC-10-B-71-BK-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,4.2694629108963875,0
CA-SC-10-B-71-BK-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,4.2694629108963875,3
CA-SC-10-B-71-BK-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,4.602398839218217,5
CA-SC-10-B-76-BK-1TO,v11,Oct-Dec,2025-10-06,2025-10-13,1,4.833822957180383,3
CA-SC-10-B-76-BK-1TO,v11,Oct-Dec,2025-10-06,2025-10-20,2,4.833822957180383,3
CA-SC-10-B-76-BK-1TO,v11,Oct-Dec,2025-10-06,2025-10-27,3,4.830127292490169,8
CA-SC-10-B-76-BK-1TO,v11,Oct-Dec,2025-10-06,2025-11-03,4,4.510947290209644,2
CA-SC-10-B-76-BK-1TO,v11,Oct-Dec,2025-10-06,2025-11-10,5,4.51037148973317,2
CA-SC-10-B-76-BK-1TO,v11,Oct-Dec,2025-10-06,2025-11-17,6,4.51037148973317,2
CA-SC-10-B-76-BK-1TO,v11,Oct-Dec,2025-10-06,2025-11-24,7,5.683068077063794,8
CA-SC-10-B-76-BK-1TO,v11,Oct-Dec,2025-10-06,2025-12-01,8,5.783640686836766,7
CA-SC-10-B-76-BK-1TO,v11,Oct-Dec,2025-10-06,2025-12-08,9,5.797866700180441,5
CA-SC-10-B-76-BK-1TO,v11,Oct-Dec,2025-10-06,2025-12-15,10,5.797866700180441,13
CA-SC-10-B-76-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,6.96731758588782,1
CA-SC-10-B-76-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,6.96731758588782,5
CA-SC-10-B-76-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,5.225488189415865,3
CA-SC-10-B-76-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,5.283676693476032,5
CA-SC-10-B-76-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,5.283676693476032,5
CA-SC-10-B-76-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,5.313865688341877,7
CA-SC-10-B-76-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,5.668123400898002,4
CA-SC-10-B-76-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,5.74560134797612,1
CA-SC-10-B-76-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,5.74560134797612,6
CA-SC-10-B-76-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,5.74560134797612,7
CA-SC-10-B-76-BK-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,5.715861929665641,6
CA-SC-10-B-76-BK-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,5.715861929665641,6
CA-SC-10-B-76-BK-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,5.7148759265461475,5
CA-SC-10-B-76-BK-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,5.738366171082205,5
CA-SC-10-B-76-BK-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,5.794461237904048,6
CA-SC-10-B-76-BK-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,6.116375751120939,8
CA-SC-10-B-76-BK-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,6.116375751120939,7
CA-SC-10-B-76-BK-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,6.097353709625205,3
CA-SC-10-B-76-BK-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,6.097353709625205,4
CA-SC-10-B-76-BK-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,6.418267062763374,3
CA-SC-10-B-76-DG-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,4.281887013917814,4
CA-SC-10-B-76-DG-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,4.281887013917814,3
CA-SC-10-B-76-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,3.2114152604383603,4
CA-SC-10-B-76-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,3.2287878169491258,2
CA-SC-10-B-76-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,3.2287878169491258,4
CA-SC-10-B-76-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,3.2287878169491258,6
CA-SC-10-B-76-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,3.444040338079068,1
CA-SC-10-B-76-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,3.5021635782644163,2
CA-SC-10-B-76-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,3.5021635782644163,4
CA-SC-10-B-76-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,3.491638461872766,4
CA-SC-10-B-76-DG-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,3.9935574342109543,7
CA-SC-10-B-76-DG-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,3.9935574342109543,4
CA-SC-10-B-76-DG-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,4.063106973485718,8
CA-SC-10-B-76-DG-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,4.231391532549609,2
CA-SC-10-B-76-DG-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,4.337981011493058,5
CA-SC-10-B-76-DG-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,4.578979956576005,9
CA-SC-10-B-76-DG-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,4.5978334226690585,4
CA-SC-10-B-76-DG-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,4.606224022913369,4
CA-SC-10-B-76-DG-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,4.617464750321547,5
CA-SC-10-B-76-DG-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,4.860489210864786,7
CA-SC-10-B-NEW-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,16.895103215613673,27
CA-SC-10-B-NEW-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,16.895103215613673,19
CA-SC-10-B-NEW-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,12.671327411710255,14
CA-SC-10-B-NEW-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,12.706751157744595,14
CA-SC-10-B-NEW-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,12.706751157744595,5
CA-SC-10-B-NEW-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,12.706751157744595,7
CA-SC-10-B-NEW-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,13.553867901594234,9
CA-SC-10-B-NEW-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,13.898826223941473,7
CA-SC-10-B-NEW-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,13.898826223941473,12
CA-SC-10-B-NEW-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,13.99714931423772,17
CA-SC-10-B-NEW-BK-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,14.433899496229186,16
CA-SC-10-B-NEW-BK-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,14.433899496229186,25
CA-SC-10-B-NEW-BK-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,14.461787111558403,14
CA-SC-10-B-NEW-BK-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,14.631390625794378,14
CA-SC-10-B-NEW-BK-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,15.277487416126567,10
CA-SC-10-B-NEW-BK-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,16.126236717022486,7
CA-SC-10-B-NEW-BK-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,16.264325215340218,15
CA-SC-10-B-NEW-BK-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,16.243246128524852,9
CA-SC-10-B-NEW-BK-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,16.284567578367433,5
CA-SC-10-B-NEW-BK-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,17.141650082492035,6
CA-SC-10-F-10-BE-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,69.84220780674903,101
CA-SC-10-F-10-BE-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,69.84220780674903,43
CA-SC-10-F-10-BE-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,52.38165585506177,45
CA-SC-10-F-10-BE-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,52.66752842637643,50
CA-SC-10-F-10-BE-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,52.66752842637643,51
CA-SC-10-F-10-BE-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,52.66752842637643,56
CA-SC-10-F-10-BE-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,56.17869698813486,55
CA-SC-10-F-10-BE-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,57.1351388402381,54
CA-SC-10-F-10-BE-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,57.1351388402381,77
CA-SC-10-F-10-BE-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,57.483617653431466,61
CA-SC-10-F-10-BE-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,70.00796649910266,66
CA-SC-10-F-10-BE-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,70.00796649910266,81
CA-SC-10-F-10-BE-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,70.48199424262346,80
CA-SC-10-F-10-BE-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,70.34524361499324,82
CA-SC-10-F-10-BE-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,70.331760453615,74
CA-SC-10-F-10-BE-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,74.23908047881584,67
CA-SC-10-F-10-BE-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,74.14232143772057,53
CA-SC-10-F-10-BE-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,74.42888119393224,56
CA-SC-10-F-10-BE-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,74.42888119393224,61
CA-SC-10-F-10-BE-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,78.34619073045499,66
CA-SC-10-F-10-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,143.53101999589774,199
CA-SC-10-F-10-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,143.53101999589774,140
CA-SC-10-F-10-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,107.6482649969233,118
CA-SC-10-F-10-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,108.10749639842209,117
CA-SC-10-F-10-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,108.10749639842209,88
CA-SC-10-F-10-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,108.10749639842209,79
CA-SC-10-F-10-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,115.31466282498357,96
CA-SC-10-F-10-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,117.71906425535991,131
CA-SC-10-F-10-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,117.71906425535991,128
CA-SC-10-F-10-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,117.34618172510665,182
CA-SC-10-F-10-BK-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,151.5696790623031,174
CA-SC-10-F-10-BK-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,151.5696790623031,183
CA-SC-10-F-10-BK-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,154.6236510756378,168
CA-SC-10-F-10-BK-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,156.24767395970306,139
CA-SC-10-F-10-BK-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,156.59097758151032,132
CA-SC-10-F-10-BK-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,165.29047633603867,178
CA-SC-10-F-10-BK-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,165.08059653107915,115
CA-SC-10-F-10-BK-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,164.56580478929754,139
CA-SC-10-F-10-BK-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,164.56580478929754,151
CA-SC-10-F-10-BK-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,173.22716293610267,158
CA-SC-10-F-10-BKRD-STI,v11,Mar-May,2026-02-23,2026-03-02,1,16.30330417488167,31
CA-SC-10-F-10-BKRD-STI,v11,Mar-May,2026-02-23,2026-03-09,2,16.30330417488167,36
CA-SC-10-F-10-BKRD-STI,v11,Mar-May,2026-02-23,2026-03-16,3,16.30330417488167,48
CA-SC-10-F-10-BKRD-STI,v11,Mar-May,2026-02-23,2026-03-23,4,16.30330417488167,23
CA-SC-10-F-10-BKRD-STI,v11,Mar-May,2026-02-23,2026-03-30,5,16.30330417488167,19
CA-SC-10-F-10-BKRD-STI,v11,Mar-May,2026-02-23,2026-04-06,6,17.20904329570843,24
CA-SC-10-F-10-BKRD-STI,v11,Mar-May,2026-02-23,2026-04-13,7,17.420261285343862,18
CA-SC-10-F-10-BKRD-STI,v11,Mar-May,2026-02-23,2026-04-20,8,18.862668671259524,23
CA-SC-10-F-10-BKRD-STI,v11,Mar-May,2026-02-23,2026-04-27,9,19.77858569242873,25
CA-SC-10-F-10-BKRD-STI,v11,Mar-May,2026-02-23,2026-05-04,10,21.048878396639175,27
CA-SC-10-F-10-BKWH-STI,v11,Mar-May,2026-02-23,2026-03-02,1,19.079309042712406,30
CA-SC-10-F-10-BKWH-STI,v11,Mar-May,2026-02-23,2026-03-09,2,19.079309042712406,27
CA-SC-10-F-10-BKWH-STI,v11,Mar-May,2026-02-23,2026-03-16,3,19.079309042712406,29
CA-SC-10-F-10-BKWH-STI,v11,Mar-May,2026-02-23,2026-03-23,4,19.079309042712406,26
CA-SC-10-F-10-BKWH-STI,v11,Mar-May,2026-02-23,2026-03-30,5,19.079309042712406,12
CA-SC-10-F-10-BKWH-STI,v11,Mar-May,2026-02-23,2026-04-06,6,20.139270656196427,6
CA-SC-10-F-10-BKWH-STI,v11,Mar-May,2026-02-23,2026-04-13,7,20.493462698333516,12
CA-SC-10-F-10-BKWH-STI,v11,Mar-May,2026-02-23,2026-04-20,8,20.66930152022907,8
CA-SC-10-F-10-BKWH-STI,v11,Mar-May,2026-02-23,2026-04-27,9,20.956765569393017,9
CA-SC-10-F-10-BKWH-STI,v11,Mar-May,2026-02-23,2026-05-04,10,22.076870479124516,19
CA-SC-10-F-10-BR-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,11.481592913526004,18
CA-SC-10-F-10-BR-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,11.447125971112643,13
CA-SC-10-F-10-BR-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,8.479478593119893,17
CA-SC-10-F-10-BR-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,8.617482312974538,9
CA-SC-10-F-10-BR-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,8.644971257635033,14
CA-SC-10-F-10-BR-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,8.65459562721652,15
CA-SC-10-F-10-BR-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,9.298274704404465,7
CA-SC-10-F-10-BR-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,9.24747766173624,14
CA-SC-10-F-10-BR-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,9.266440808055178,12
CA-SC-10-F-10-BR-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,9.37329549694795,11
CA-SC-10-F-10-BR-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,13.731387987986272,18
CA-SC-10-F-10-BR-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,13.731387987986272,15
CA-SC-10-F-10-BR-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,13.889878610920485,21
CA-SC-10-F-10-BR-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,14.075338045058368,14
CA-SC-10-F-10-BR-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,14.670822896698265,15
CA-SC-10-F-10-BR-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,15.575651960562249,13
CA-SC-10-F-10-BR-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,15.960440977601566,11
CA-SC-10-F-10-BR-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,16.28986178229769,15
CA-SC-10-F-10-BR-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,16.329752751259026,15
CA-SC-10-F-10-BR-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,17.18921342237792,15
CA-SC-10-F-10-DB-1TO,v11,Oct-Dec,2025-10-06,2025-10-13,1,12.173278547314982,13
CA-SC-10-F-10-DB-1TO,v11,Oct-Dec,2025-10-06,2025-10-20,2,12.173278547314982,6
CA-SC-10-F-10-DB-1TO,v11,Oct-Dec,2025-10-06,2025-10-27,3,12.261470836245925,8
CA-SC-10-F-10-DB-1TO,v11,Oct-Dec,2025-10-06,2025-11-03,4,11.648178133937334,11
CA-SC-10-F-10-DB-1TO,v11,Oct-Dec,2025-10-06,2025-11-10,5,11.648178133937334,4
CA-SC-10-F-10-DB-1TO,v11,Oct-Dec,2025-10-06,2025-11-17,6,11.671516976656186,10
CA-SC-10-F-10-DB-1TO,v11,Oct-Dec,2025-10-06,2025-11-24,7,14.706111390586795,21
CA-SC-10-F-10-DB-1TO,v11,Oct-Dec,2025-10-06,2025-12-01,8,14.706111390586795,36
CA-SC-10-F-10-DB-1TO,v11,Oct-Dec,2025-10-06,2025-12-08,9,14.745083748964051,18
CA-SC-10-F-10-DB-1TO,v11,Oct-Dec,2025-10-06,2025-12-15,10,14.745083748964051,15
CA-SC-10-F-10-DB-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,15.65143399721578,19
CA-SC-10-F-10-DB-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,15.65143399721578,17
CA-SC-10-F-10-DB-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,11.738575497911835,20
CA-SC-10-F-10-DB-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,11.750887752183598,15
CA-SC-10-F-10-DB-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,11.750887752183598,7
CA-SC-10-F-10-DB-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,11.750887752183598,13
CA-SC-10-F-10-DB-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,12.534280268995838,18
CA-SC-10-F-10-DB-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,12.914089693399644,22
CA-SC-10-F-10-DB-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,12.914089693399644,18
CA-SC-10-F-10-DB-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,13.006232119370038,18
CA-SC-10-F-10-DB-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,19.366654511882324,31
CA-SC-10-F-10-DB-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,19.366654511882324,16
CA-SC-10-F-10-DB-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,19.59289833917732,28
CA-SC-10-F-10-DB-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,19.96039550570917,26
CA-SC-10-F-10-DB-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,19.96039550570917,31
CA-SC-10-F-10-DB-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,21.069306367137454,24
CA-SC-10-F-10-DB-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,21.069306367137454,20
CA-SC-10-F-10-DB-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,21.21146160376157,26
CA-SC-10-F-10-DB-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,21.41247394404195,23
CA-SC-10-F-10-DB-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,23.171766377381097,25
CA-SC-10-F-10-DG-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,43.76769656870649,48
CA-SC-10-F-10-DG-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,43.76769656870649,40
CA-SC-10-F-10-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,32.825772426529866,47
CA-SC-10-F-10-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,32.9658083618712,36
CA-SC-10-F-10-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,32.9658083618712,30
CA-SC-10-F-10-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,32.9658083618712,36
CA-SC-10-F-10-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,35.16352891932927,42
CA-SC-10-F-10-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,35.89671615813719,42
CA-SC-10-F-10-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,35.89671615813719,49
CA-SC-10-F-10-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,35.78301105494512,47
CA-SC-10-F-10-DG-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,49.24342019644948,57
CA-SC-10-F-10-DG-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,49.24342019644948,56
CA-SC-10-F-10-DG-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,50.24113293957139,58
CA-SC-10-F-10-DG-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,50.71929398892693,67
CA-SC-10-F-10-DG-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,50.764912631893154,51
CA-SC-10-F-10-DG-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,53.585185555887215,60
CA-SC-10-F-10-DG-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,53.45838079722874,55
CA-SC-10-F-10-DG-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,53.80349318952801,37
CA-SC-10-F-10-DG-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,53.80349318952801,41
CA-SC-10-F-10-DG-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,56.63525598897686,44
CA-SC-10-F-10-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,28.09407535167603,43
CA-SC-10-F-10-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,28.09407535167603,34
CA-SC-10-F-10-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,21.070556513757023,27
CA-SC-10-F-10-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,21.14657941859164,30
CA-SC-10-F-10-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,21.19656290002385,20
CA-SC-10-F-10-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,21.229034222919672,27
CA-SC-10-F-10-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,22.64430317111432,24
CA-SC-10-F-10-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,23.023436248352752,14
CA-SC-10-F-10-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,23.10078152993801,31
CA-SC-10-F-10-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,23.029264901372613,40
CA-SC-10-F-10-GR-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,34.070971634496665,37
CA-SC-10-F-10-GR-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,34.070971634496665,33
CA-SC-10-F-10-GR-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,34.753670473710685,41
CA-SC-10-F-10-GR-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,35.12930853712917,43
CA-SC-10-F-10-GR-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,35.46867055063033,37
CA-SC-10-F-10-GR-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,37.43915224788757,36
CA-SC-10-F-10-GR-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,37.43915224788757,40
CA-SC-10-F-10-GR-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,37.324073352921694,39
CA-SC-10-F-10-GR-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,37.324073352921694,36
CA-SC-10-F-10-GR-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,39.28849826623336,31
CA-SC-10-F-10-OR-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,2.616043314533082,2
CA-SC-10-F-10-OR-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,2.616043314533082,6
